Species,Subj_idx,Session,Block,Trial,Stim,Procedure,Duration_Set,Target_Duration,Response,Congruency,Practice
Human,27,2,9,32,Auditory,TR,2.4,2.4,2.206,0,Testing
Human,27,2,10,1,Auditory,TR,2.4,2.4,1.427,1,Testing
Human,27,2,10,2,Auditory,TR,2.4,2.4,2.416,1,Testing
Human,27,2,10,3,Auditory,TR,2.4,2.4,2.273,1,Testing
Human,27,2,10,4,Auditory,TR,2.4,2.4,2.604,0,Testing
Human,27,2,10,5,Auditory,TR,2.4,2.4,4.796,1,Testing
Human,27,2,10,6,Auditory,TR,2.4,2.4,2.935,0,Testing
Human,27,2,10,7,Auditory,TR,2.4,2.4,2.798,0,Testing
Human,27,2,10,8,Auditory,TR,2.4,2.4,4.138,1,Testing
Human,27,2,10,9,Auditory,TR,2.4,2.4,4.37,1,Testing
Human,27,2,10,10,Auditory,TR,2.4,2.4,5.183,1,Testing
Human,27,2,10,11,Auditory,TR,2.4,2.4,2.943,0,Testing
Human,27,2,10,12,Auditory,TR,2.4,2.4,2.25,1,Testing
Human,27,2,10,13,Auditory,TR,2.4,2.4,2.632,0,Testing
Human,27,2,10,14,Auditory,TR,2.4,2.4,1.948,0,Testing
Human,27,2,10,15,Auditory,TR,2.4,2.4,2.566,0,Testing
Human,27,2,10,16,Auditory,TR,2.4,2.4,3.044,0,Testing
Human,27,2,10,17,Auditory,TR,2.4,2.4,2.599,0,Testing
Human,27,2,10,18,Auditory,TR,2.4,2.4,1.958,0,Testing
Human,27,2,10,19,Auditory,TR,2.4,2.4,3.466,1,Testing
Human,27,2,10,20,Auditory,TR,2.4,2.4,2.171,0,Testing
Human,27,2,10,21,Auditory,TR,2.4,2.4,2.429,1,Testing
Human,27,2,10,22,Auditory,TR,2.4,2.4,2.126,1,Testing
Human,27,2,10,23,Auditory,TR,2.4,2.4,2.591,1,Testing
Human,27,2,10,24,Auditory,TR,2.4,2.4,2.13,0,Testing
Human,27,2,10,25,Auditory,TR,2.4,2.4,2.864,0,Testing
Human,27,2,10,26,Auditory,TR,2.4,2.4,1.947,1,Testing
Human,27,2,10,27,Auditory,TR,2.4,2.4,4.892,1,Testing
Human,27,2,10,28,Auditory,TR,2.4,2.4,2.163,0,Testing
Human,27,2,10,29,Auditory,TR,2.4,2.4,5.001,1,Testing
Human,27,2,10,30,Auditory,TR,2.4,2.4,4.989,1,Testing
Human,27,2,10,31,Auditory,TR,2.4,2.4,2.823,0,Testing
Human,27,2,10,32,Auditory,TR,2.4,2.4,2.64,0,Testing
Human,27,2,11,1,Auditory,TR,2.4,2.4,4.539,1,Testing
Human,27,2,11,2,Auditory,TR,2.4,2.4,2.713,0,Testing
Human,27,2,11,3,Auditory,TR,2.4,2.4,4.996,1,Testing
Human,27,2,11,4,Auditory,TR,2.4,2.4,2.744,0,Testing
Human,27,2,11,5,Auditory,TR,2.4,2.4,2.057,0,Testing
Human,27,2,11,6,Auditory,TR,2.4,2.4,2.721,0,Testing
Human,27,2,11,7,Auditory,TR,2.4,2.4,1.949,1,Testing
Human,27,2,11,8,Auditory,TR,2.4,2.4,3.225,0,Testing
Human,27,2,11,9,Auditory,TR,2.4,2.4,4.787,1,Testing
Human,27,2,11,10,Auditory,TR,2.4,2.4,3.437,0,Testing
Human,27,2,11,11,Auditory,TR,2.4,2.4,3.985,1,Testing
Human,27,2,11,12,Auditory,TR,2.4,2.4,1.497,1,Testing
Human,27,2,11,13,Auditory,TR,2.4,2.4,2.922,0,Testing
Human,27,2,11,14,Auditory,TR,2.4,2.4,3.745,1,Testing
Human,27,2,11,15,Auditory,TR,2.4,2.4,1.161,1,Testing
Human,27,2,11,16,Auditory,TR,2.4,2.4,3.272,0,Testing
Human,27,2,11,17,Auditory,TR,2.4,2.4,2.499,0,Testing
Human,27,2,11,18,Auditory,TR,2.4,2.4,4.627,1,Testing
Human,27,2,11,19,Auditory,TR,2.4,2.4,4.869,1,Testing
Human,27,2,11,20,Auditory,TR,2.4,2.4,1.214,1,Testing
Human,27,2,11,21,Auditory,TR,2.4,2.4,2.287,1,Testing
Human,27,2,11,22,Auditory,TR,2.4,2.4,2.293,1,Testing
Human,27,2,11,23,Auditory,TR,2.4,2.4,2.486,0,Testing
Human,27,2,11,24,Auditory,TR,2.4,2.4,2.104,1,Testing
Human,27,2,11,25,Auditory,TR,2.4,2.4,3.96,1,Testing
Human,27,2,11,26,Auditory,TR,2.4,2.4,2.755,0,Testing
Human,27,2,11,27,Auditory,TR,2.4,2.4,3.079,0,Testing
Human,27,2,11,28,Auditory,TR,2.4,2.4,2.764,0,Testing
Human,27,2,11,29,Auditory,TR,2.4,2.4,2.186,1,Testing
Human,27,2,11,30,Auditory,TR,2.4,2.4,1.829,0,Testing
Human,27,2,11,31,Auditory,TR,2.4,2.4,2.634,0,Testing
Human,27,2,11,32,Auditory,TR,2.4,2.4,2.436,0,Testing
Human,27,2,12,1,Auditory,TR,2.4,2.4,2.407,1,Testing
Human,27,2,12,2,Auditory,TR,2.4,2.4,2.406,0,Testing
Human,27,2,12,3,Auditory,TR,2.4,2.4,5.116,1,Testing
Human,27,2,12,4,Auditory,TR,2.4,2.4,3.313,0,Testing
Human,27,2,12,5,Auditory,TR,2.4,2.4,2.451,0,Testing
Human,27,2,12,6,Auditory,TR,2.4,2.4,2.603,0,Testing
Human,27,2,12,7,Auditory,TR,2.4,2.4,1.953,0,Testing
Human,27,2,12,8,Auditory,TR,2.4,2.4,2.581,1,Testing
Human,27,2,12,9,Auditory,TR,2.4,2.4,2.276,0,Testing
Human,27,2,12,10,Auditory,TR,2.4,2.4,2.665,0,Testing
Human,27,2,12,11,Auditory,TR,2.4,2.4,3.644,1,Testing
Human,27,2,12,12,Auditory,TR,2.4,2.4,2.146,0,Testing
Human,27,2,12,13,Auditory,TR,2.4,2.4,2.394,1,Testing
Human,27,2,12,14,Auditory,TR,2.4,2.4,4.334,1,Testing
Human,27,2,12,15,Auditory,TR,2.4,2.4,4.588,1,Testing
Human,27,2,12,16,Auditory,TR,2.4,2.4,2.388,1,Testing
Human,27,2,12,17,Auditory,TR,2.4,2.4,4.439,1,Testing
Human,27,2,12,18,Auditory,TR,2.4,2.4,2.586,0,Testing
Human,27,2,12,19,Auditory,TR,2.4,2.4,2.275,0,Testing
Human,27,2,12,20,Auditory,TR,2.4,2.4,4.359,1,Testing
Human,27,2,12,21,Auditory,TR,2.4,2.4,2.826,0,Testing
Human,27,2,12,22,Auditory,TR,2.4,2.4,4.635,1,Testing
Human,27,2,12,23,Auditory,TR,2.4,2.4,3.159,0,Testing
Human,27,2,12,24,Auditory,TR,2.4,2.4,2.699,0,Testing
Human,27,2,12,25,Auditory,TR,2.4,2.4,3.964,1,Testing
Human,27,2,12,26,Auditory,TR,2.4,2.4,1.962,1,Testing
Human,27,2,12,27,Auditory,TR,2.4,2.4,3.36,0,Testing
Human,27,2,12,28,Auditory,TR,2.4,2.4,2.407,1,Testing
Human,27,2,12,29,Auditory,TR,2.4,2.4,2.339,1,Testing
Human,27,2,12,30,Auditory,TR,2.4,2.4,2.582,1,Testing
Human,27,2,12,31,Auditory,TR,2.4,2.4,3.175,0,Testing
Human,27,2,12,32,Auditory,TR,2.4,2.4,3.033,0,Testing
Human,28,2,1,1,Auditory,TR,2.4,2.4,2.272,1,Training
Human,28,2,1,2,Auditory,TR,2.4,2.4,2.229,0,Training
Human,28,2,1,3,Auditory,TR,2.4,2.4,1.742,1,Training
Human,28,2,1,4,Auditory,TR,2.4,2.4,1.502,0,Training
Human,28,2,1,5,Auditory,TR,2.4,2.4,1.409,0,Training
Human,28,2,1,6,Auditory,TR,2.4,2.4,1.641,1,Training
Human,28,2,1,7,Auditory,TR,2.4,2.4,2.11,1,Training
Human,28,2,1,8,Auditory,TR,2.4,2.4,2.144,0,Training
Human,28,2,2,1,Auditory,TR,2.4,2.4,1.752,0,Testing
Human,28,2,2,2,Auditory,TR,2.4,2.4,1.51,1,Testing
Human,28,2,2,3,Auditory,TR,2.4,2.4,1.843,0,Testing
Human,28,2,2,4,Auditory,TR,2.4,2.4,2.583,0,Testing
Human,28,2,2,5,Auditory,TR,2.4,2.4,1.832,0,Testing
Human,28,2,2,6,Auditory,TR,2.4,2.4,2.045,1,Testing
Human,28,2,2,7,Auditory,TR,2.4,2.4,2.265,1,Testing
Human,28,2,2,8,Auditory,TR,2.4,2.4,2.101,0,Testing
Human,28,2,2,9,Auditory,TR,2.4,2.4,2.038,1,Testing
Human,28,2,2,10,Auditory,TR,2.4,2.4,1.563,0,Testing
Human,28,2,2,11,Auditory,TR,2.4,2.4,1.762,0,Testing
Human,28,2,2,12,Auditory,TR,2.4,2.4,2.206,1,Testing
Human,28,2,2,13,Auditory,TR,2.4,2.4,2.493,0,Testing
Human,28,2,2,14,Auditory,TR,2.4,2.4,2.358,1,Testing
Human,28,2,2,15,Auditory,TR,2.4,2.4,2.04,0,Testing
Human,28,2,2,16,Auditory,TR,2.4,2.4,2.055,1,Testing
Human,28,2,2,17,Auditory,TR,2.4,2.4,2.236,1,Testing
Human,28,2,2,18,Auditory,TR,2.4,2.4,2.809,0,Testing
Human,28,2,2,19,Auditory,TR,2.4,2.4,2.205,1,Testing
Human,28,2,2,20,Auditory,TR,2.4,2.4,2.188,0,Testing
Human,28,2,2,21,Auditory,TR,2.4,2.4,2.192,0,Testing
Human,28,2,2,22,Auditory,TR,2.4,2.4,2.643,0,Testing
Human,28,2,2,23,Auditory,TR,2.4,2.4,1.926,1,Testing
Human,28,2,2,24,Auditory,TR,2.4,2.4,2.059,0,Testing
Human,28,2,2,25,Auditory,TR,2.4,2.4,2.374,1,Testing
Human,28,2,2,26,Auditory,TR,2.4,2.4,2.22,1,Testing
Human,28,2,2,27,Auditory,TR,2.4,2.4,2.317,1,Testing
Human,28,2,2,28,Auditory,TR,2.4,2.4,1.689,1,Testing
Human,28,2,2,29,Auditory,TR,2.4,2.4,1.84,0,Testing
Human,28,2,2,30,Auditory,TR,2.4,2.4,1.831,1,Testing
Human,28,2,2,31,Auditory,TR,2.4,2.4,2.752,0,Testing
Human,28,2,2,32,Auditory,TR,2.4,2.4,2.188,1,Testing
Human,28,2,3,1,Auditory,TR,2.4,2.4,1.936,0,Testing
Human,28,2,3,2,Auditory,TR,2.4,2.4,1.913,1,Testing
Human,28,2,3,3,Auditory,TR,2.4,2.4,2.124,0,Testing
Human,28,2,3,4,Auditory,TR,2.4,2.4,2.242,1,Testing
Human,28,2,3,5,Auditory,TR,2.4,2.4,2.55,1,Testing
Human,28,2,3,6,Auditory,TR,2.4,2.4,2.451,1,Testing
Human,28,2,3,7,Auditory,TR,2.4,2.4,2.76,0,Testing
Human,28,2,3,8,Auditory,TR,2.4,2.4,1.891,0,Testing
Human,28,2,3,9,Auditory,TR,2.4,2.4,2.852,0,Testing
Human,28,2,3,10,Auditory,TR,2.4,2.4,2.547,0,Testing
Human,28,2,3,11,Auditory,TR,2.4,2.4,2.285,0,Testing
Human,28,2,3,12,Auditory,TR,2.4,2.4,2.566,1,Testing
Human,28,2,3,13,Auditory,TR,2.4,2.4,2.483,0,Testing
Human,28,2,3,14,Auditory,TR,2.4,2.4,1.568,1,Testing
Human,28,2,3,15,Auditory,TR,2.4,2.4,1.727,0,Testing
Human,28,2,3,16,Auditory,TR,2.4,2.4,2.077,1,Testing
Human,28,2,3,17,Auditory,TR,2.4,2.4,1.754,0,Testing
Human,28,2,3,18,Auditory,TR,2.4,2.4,2.07,1,Testing
Human,28,2,3,19,Auditory,TR,2.4,2.4,2.746,0,Testing
Human,28,2,3,20,Auditory,TR,2.4,2.4,2.938,1,Testing
Human,28,2,3,21,Auditory,TR,2.4,2.4,2.852,0,Testing
Human,28,2,3,22,Auditory,TR,2.4,2.4,2.604,1,Testing
Human,28,2,3,23,Auditory,TR,2.4,2.4,2.346,0,Testing
Human,28,2,3,24,Auditory,TR,2.4,2.4,2.387,0,Testing
Human,28,2,3,25,Auditory,TR,2.4,2.4,2.045,0,Testing
Human,28,2,3,26,Auditory,TR,2.4,2.4,1.812,1,Testing
Human,28,2,3,27,Auditory,TR,2.4,2.4,2.65,1,Testing
Human,28,2,3,28,Auditory,TR,2.4,2.4,2.209,1,Testing
Human,28,2,3,29,Auditory,TR,2.4,2.4,2.072,1,Testing
Human,28,2,3,30,Auditory,TR,2.4,2.4,2.004,1,Testing
Human,28,2,3,31,Auditory,TR,2.4,2.4,1.796,1,Testing
Human,28,2,3,32,Auditory,TR,2.4,2.4,1.855,0,Testing
Human,28,2,4,1,Auditory,TR,2.4,2.4,2.09,0,Testing
Human,28,2,4,2,Auditory,TR,2.4,2.4,1.769,0,Testing
Human,28,2,4,3,Auditory,TR,2.4,2.4,2.165,0,Testing
Human,28,2,4,4,Auditory,TR,2.4,2.4,2.1,1,Testing
Human,28,2,4,5,Auditory,TR,2.4,2.4,1.919,0,Testing
Human,28,2,4,6,Auditory,TR,2.4,2.4,2.211,0,Testing
Human,28,2,4,7,Auditory,TR,2.4,2.4,2.156,1,Testing
Human,28,2,4,8,Auditory,TR,2.4,2.4,1.998,1,Testing
Human,28,2,4,9,Auditory,TR,2.4,2.4,1.956,1,Testing
Human,28,2,4,10,Auditory,TR,2.4,2.4,1.871,1,Testing
Human,28,2,4,11,Auditory,TR,2.4,2.4,2.403,0,Testing
Human,28,2,4,12,Auditory,TR,2.4,2.4,1.719,0,Testing
Human,28,2,4,13,Auditory,TR,2.4,2.4,2.142,1,Testing
Human,28,2,4,14,Auditory,TR,2.4,2.4,2.072,1,Testing
Human,28,2,4,15,Auditory,TR,2.4,2.4,2.474,0,Testing
Human,28,2,4,16,Auditory,TR,2.4,2.4,2.448,0,Testing
Human,28,2,4,17,Auditory,TR,2.4,2.4,2.567,1,Testing
Human,28,2,4,18,Auditory,TR,2.4,2.4,2.733,1,Testing
Human,28,2,4,19,Auditory,TR,2.4,2.4,2.477,1,Testing
Human,28,2,4,20,Auditory,TR,2.4,2.4,2.289,1,Testing
Human,28,2,4,21,Auditory,TR,2.4,2.4,2.432,1,Testing
Human,28,2,4,22,Auditory,TR,2.4,2.4,3.139,0,Testing
Human,28,2,4,23,Auditory,TR,2.4,2.4,2.274,1,Testing
Human,28,2,4,24,Auditory,TR,2.4,2.4,2.702,0,Testing
Human,28,2,4,25,Auditory,TR,2.4,2.4,2.174,0,Testing
Human,28,2,4,26,Auditory,TR,2.4,2.4,2.741,0,Testing
Human,28,2,4,27,Auditory,TR,2.4,2.4,2.752,1,Testing
Human,28,2,4,28,Auditory,TR,2.4,2.4,2.251,1,Testing
Human,28,2,4,29,Auditory,TR,2.4,2.4,2.675,0,Testing
Human,28,2,4,30,Auditory,TR,2.4,2.4,3.245,0,Testing
Human,28,2,4,31,Auditory,TR,2.4,2.4,2.682,0,Testing
Human,28,2,4,32,Auditory,TR,2.4,2.4,2.583,1,Testing
Human,28,2,5,1,Auditory,TR,2.4,2.4,2.843,0,Testing
Human,28,2,5,2,Auditory,TR,2.4,2.4,2.894,0,Testing
Human,28,2,5,3,Auditory,TR,2.4,2.4,2.42,1,Testing
Human,28,2,5,4,Auditory,TR,2.4,2.4,2.232,0,Testing
Human,28,2,5,5,Auditory,TR,2.4,2.4,2.404,0,Testing
Human,28,2,5,6,Auditory,TR,2.4,2.4,2.352,1,Testing
Human,28,2,5,7,Auditory,TR,2.4,2.4,2.906,1,Testing
Human,28,2,5,8,Auditory,TR,2.4,2.4,2.342,0,Testing
Human,28,2,5,9,Auditory,TR,2.4,2.4,2.399,1,Testing
Human,28,2,5,10,Auditory,TR,2.4,2.4,2.582,1,Testing
Human,28,2,5,11,Auditory,TR,2.4,2.4,2.326,1,Testing
Human,28,2,5,12,Auditory,TR,2.4,2.4,2.197,0,Testing
Human,28,2,5,13,Auditory,TR,2.4,2.4,2.479,1,Testing
Human,28,2,5,14,Auditory,TR,2.4,2.4,2.702,0,Testing
Human,28,2,5,15,Auditory,TR,2.4,2.4,2.6,0,Testing
Human,28,2,5,16,Auditory,TR,2.4,2.4,2.341,1,Testing
Human,28,2,5,17,Auditory,TR,2.4,2.4,2.037,1,Testing
Human,28,2,5,18,Auditory,TR,2.4,2.4,2.122,0,Testing
Human,28,2,5,19,Auditory,TR,2.4,2.4,2.254,1,Testing
Human,28,2,5,20,Auditory,TR,2.4,2.4,2.686,0,Testing
Human,28,2,5,21,Auditory,TR,2.4,2.4,2.669,0,Testing
Human,28,2,5,22,Auditory,TR,2.4,2.4,2.742,0,Testing
Human,28,2,5,23,Auditory,TR,2.4,2.4,2.623,0,Testing
Human,28,2,5,24,Auditory,TR,2.4,2.4,2.727,1,Testing
Human,28,2,5,25,Auditory,TR,2.4,2.4,2.494,0,Testing
Human,28,2,5,26,Auditory,TR,2.4,2.4,2.791,0,Testing
Human,28,2,5,27,Auditory,TR,2.4,2.4,2.656,1,Testing
Human,28,2,5,28,Auditory,TR,2.4,2.4,2.769,0,Testing
Human,28,2,5,29,Auditory,TR,2.4,2.4,2.35,1,Testing
Human,28,2,5,30,Auditory,TR,2.4,2.4,2.488,1,Testing
Human,28,2,5,31,Auditory,TR,2.4,2.4,2.36,1,Testing
Human,28,2,5,32,Auditory,TR,2.4,2.4,2.46,1,Testing
Human,28,2,6,1,Auditory,TR,0.8,0.8,0.843,1,Testing
Human,28,2,6,2,Auditory,TR,0.8,0.8,1.049,1,Testing
Human,28,2,6,3,Auditory,TR,0.8,0.8,1.238,0,Testing
Human,28,2,6,4,Auditory,TR,0.8,0.8,0.875,0,Testing
Human,28,2,6,5,Auditory,TR,0.8,0.8,1.077,0,Testing
Human,28,2,6,6,Auditory,TR,0.8,0.8,0.851,1,Testing
Human,28,2,6,7,Auditory,TR,0.8,0.8,1.09,0,Testing
Human,28,2,6,8,Auditory,TR,0.8,0.8,0.766,1,Testing
Human,28,2,6,9,Auditory,TR,0.8,0.8,0.847,1,Testing
Human,28,2,6,10,Auditory,TR,0.8,0.8,0.892,1,Testing
Human,28,2,6,11,Auditory,TR,0.8,0.8,0.915,1,Testing
Human,28,2,6,12,Auditory,TR,0.8,0.8,0.909,0,Testing
Human,28,2,6,13,Auditory,TR,0.8,0.8,0.999,0,Testing
Human,28,2,6,14,Auditory,TR,0.8,0.8,1.083,1,Testing
Human,28,2,6,15,Auditory,TR,0.8,0.8,1.199,0,Testing
Human,28,2,6,16,Auditory,TR,0.8,0.8,0.988,0,Testing
Human,28,2,6,17,Auditory,TR,0.8,0.8,1.124,0,Testing
Human,28,2,6,18,Auditory,TR,0.8,0.8,0.722,1,Testing
Human,28,2,6,19,Auditory,TR,0.8,0.8,0.897,1,Testing
Human,28,2,6,20,Auditory,TR,0.8,0.8,1.383,0,Testing
Human,28,2,6,21,Auditory,TR,0.8,0.8,1.098,0,Testing
Human,28,2,6,22,Auditory,TR,0.8,0.8,0.945,1,Testing
Human,28,2,6,23,Auditory,TR,0.8,0.8,1.196,0,Testing
Human,28,2,6,24,Auditory,TR,0.8,0.8,1.104,0,Testing
Human,28,2,6,25,Auditory,TR,0.8,0.8,1.218,0,Testing
Human,28,2,6,26,Auditory,TR,0.8,0.8,1.017,1,Testing
Human,28,2,6,27,Auditory,TR,0.8,0.8,1,1,Testing
Human,28,2,6,28,Auditory,TR,0.8,0.8,1.06,0,Testing
Human,28,2,6,29,Auditory,TR,0.8,0.8,0.982,1,Testing
Human,28,2,6,30,Auditory,TR,0.8,0.8,0.958,0,Testing
Human,28,2,6,31,Auditory,TR,0.8,0.8,0.925,1,Testing
Human,28,2,6,32,Auditory,TR,0.8,0.8,0.778,1,Testing
Human,28,2,7,1,Auditory,TR,0.8,0.8,0.865,1,Training
Human,28,2,7,2,Auditory,TR,0.8,0.8,1.234,0,Training
Human,28,2,7,3,Auditory,TR,0.8,0.8,1.015,1,Training
Human,28,2,7,4,Auditory,TR,0.8,0.8,1.19,0,Training
Human,28,2,7,5,Auditory,TR,0.8,0.8,0.858,0,Training
Human,28,2,7,6,Auditory,TR,0.8,0.8,1.001,1,Training
Human,28,2,7,7,Auditory,TR,0.8,0.8,1.119,0,Training
Human,28,2,7,8,Auditory,TR,0.8,0.8,0.929,1,Training
Human,28,2,8,1,Auditory,TR,0.8,0.8,0.925,1,Testing
Human,28,2,8,2,Auditory,TR,0.8,0.8,0.868,1,Testing
Human,28,2,8,3,Auditory,TR,0.8,0.8,0.814,1,Testing
Human,28,2,8,4,Auditory,TR,0.8,0.8,1.357,0,Testing
Human,28,2,8,5,Auditory,TR,0.8,0.8,1.241,0,Testing
Human,28,2,8,6,Auditory,TR,0.8,0.8,1.406,0,Testing
Human,28,2,8,7,Auditory,TR,0.8,0.8,0.978,1,Testing
Human,28,2,8,8,Auditory,TR,0.8,0.8,0.875,1,Testing
Human,28,2,8,9,Auditory,TR,0.8,0.8,1.191,1,Testing
Human,28,2,8,10,Auditory,TR,0.8,0.8,1.28,0,Testing
Human,28,2,8,11,Auditory,TR,0.8,0.8,0.917,0,Testing
Human,28,2,8,12,Auditory,TR,0.8,0.8,0.808,0,Testing
Human,28,2,8,13,Auditory,TR,0.8,0.8,0.817,1,Testing
Human,28,2,8,14,Auditory,TR,0.8,0.8,0.72,0,Testing
Human,28,2,8,15,Auditory,TR,0.8,0.8,1.014,1,Testing
Human,28,2,8,16,Auditory,TR,0.8,0.8,1.188,0,Testing
Human,28,2,8,17,Auditory,TR,0.8,0.8,1.206,0,Testing
Human,28,2,8,18,Auditory,TR,0.8,0.8,0.964,1,Testing
Human,28,2,8,19,Auditory,TR,0.8,0.8,1.305,0,Testing
Human,28,2,8,20,Auditory,TR,0.8,0.8,1.211,1,Testing
Human,28,2,8,21,Auditory,TR,0.8,0.8,1.483,0,Testing
Human,28,2,8,22,Auditory,TR,0.8,0.8,1.033,1,Testing
Human,28,2,8,23,Auditory,TR,0.8,0.8,1.187,1,Testing
Human,28,2,8,24,Auditory,TR,0.8,0.8,1.07,1,Testing
Human,28,2,8,25,Auditory,TR,0.8,0.8,1.312,0,Testing
Human,28,2,8,26,Auditory,TR,0.8,0.8,1.667,0,Testing
Human,28,2,8,27,Auditory,TR,0.8,0.8,1.141,1,Testing
Human,28,2,8,28,Auditory,TR,0.8,0.8,1.046,1,Testing
Human,28,2,8,29,Auditory,TR,0.8,0.8,0.955,0,Testing
Human,28,2,8,30,Auditory,TR,0.8,0.8,1.004,1,Testing
Human,28,2,8,31,Auditory,TR,0.8,0.8,1.193,0,Testing
Human,28,2,8,32,Auditory,TR,0.8,0.8,1.093,0,Testing
Human,28,2,9,1,Auditory,TR,0.8,0.8,1.053,1,Testing
Human,28,2,9,2,Auditory,TR,0.8,0.8,1.139,0,Testing
Human,28,2,9,3,Auditory,TR,0.8,0.8,1.172,1,Testing
Human,28,2,9,4,Auditory,TR,0.8,0.8,1.202,0,Testing
Human,28,2,9,5,Auditory,TR,0.8,0.8,1.397,0,Testing
Human,28,2,9,6,Auditory,TR,0.8,0.8,1.026,1,Testing
Human,28,2,9,7,Auditory,TR,0.8,0.8,1.021,0,Testing
Human,28,2,9,8,Auditory,TR,0.8,0.8,0.878,1,Testing
Human,28,2,9,9,Auditory,TR,0.8,0.8,1.018,0,Testing
Human,28,2,9,10,Auditory,TR,0.8,0.8,1.371,0,Testing
Human,28,2,9,11,Auditory,TR,0.8,0.8,1.112,1,Testing
Human,28,2,9,12,Auditory,TR,0.8,0.8,1.022,1,Testing
Human,28,2,9,13,Auditory,TR,0.8,0.8,0.83,1,Testing
Human,28,2,9,14,Auditory,TR,0.8,0.8,1.018,0,Testing
Human,28,2,9,15,Auditory,TR,0.8,0.8,1.09,1,Testing
Human,28,2,9,16,Auditory,TR,0.8,0.8,1.241,0,Testing
Human,28,2,9,17,Auditory,TR,0.8,0.8,1.19,0,Testing
Human,28,2,9,18,Auditory,TR,0.8,0.8,1.186,0,Testing
Human,28,2,9,19,Auditory,TR,0.8,0.8,1.245,1,Testing
Human,28,2,9,20,Auditory,TR,0.8,0.8,0.625,1,Testing
Human,28,2,9,21,Auditory,TR,0.8,0.8,1.314,0,Testing
Human,28,2,9,22,Auditory,TR,0.8,0.8,1.5,0,Testing
Human,28,2,9,23,Auditory,TR,0.8,0.8,1.221,1,Testing
Human,28,2,9,24,Auditory,TR,0.8,0.8,1.269,1,Testing
Human,28,2,9,25,Auditory,TR,0.8,0.8,1.062,1,Testing
Human,28,2,9,26,Auditory,TR,0.8,0.8,0.935,1,Testing
Human,28,2,9,27,Auditory,TR,0.8,0.8,1.118,0,Testing
Human,28,2,9,28,Auditory,TR,0.8,0.8,1.036,0,Testing
Human,28,2,9,29,Auditory,TR,0.8,0.8,0.855,1,Testing
Human,28,2,9,30,Auditory,TR,0.8,0.8,1.109,0,Testing
Human,28,2,9,31,Auditory,TR,0.8,0.8,0.88,1,Testing
Human,28,2,9,32,Auditory,TR,0.8,0.8,1.212,0,Testing
Human,28,2,10,1,Auditory,TR,0.8,0.8,1.155,0,Testing
Human,28,2,10,2,Auditory,TR,0.8,0.8,0.998,0,Testing
Human,28,2,10,3,Auditory,TR,0.8,0.8,0.834,1,Testing
Human,28,2,10,4,Auditory,TR,0.8,0.8,1.152,0,Testing
Human,28,2,10,5,Auditory,TR,0.8,0.8,1.202,0,Testing
Human,28,2,10,6,Auditory,TR,0.8,0.8,0.952,1,Testing
Human,28,2,10,7,Auditory,TR,0.8,0.8,1.204,0,Testing
Human,28,2,10,8,Auditory,TR,0.8,0.8,1.314,0,Testing
Human,28,2,10,9,Auditory,TR,0.8,0.8,1.372,0,Testing
Human,28,2,10,10,Auditory,TR,0.8,0.8,1.034,0,Testing
Human,28,2,10,11,Auditory,TR,0.8,0.8,1.092,1,Testing
Human,28,2,10,12,Auditory,TR,0.8,0.8,0.844,1,Testing
Human,28,2,10,13,Auditory,TR,0.8,0.8,0.904,1,Testing
Human,28,2,10,14,Auditory,TR,0.8,0.8,1.066,1,Testing
Human,28,2,10,15,Auditory,TR,0.8,0.8,1.418,0,Testing
Human,28,2,10,16,Auditory,TR,0.8,0.8,1.146,0,Testing
Human,28,2,10,17,Auditory,TR,0.8,0.8,0.878,1,Testing
Human,28,2,10,18,Auditory,TR,0.8,0.8,0.899,1,Testing
Human,28,2,10,19,Auditory,TR,0.8,0.8,0.739,0,Testing
Human,28,2,10,20,Auditory,TR,0.8,0.8,0.988,1,Testing
Human,28,2,10,21,Auditory,TR,0.8,0.8,0.756,1,Testing
Human,28,2,10,22,Auditory,TR,0.8,0.8,1.033,1,Testing
Human,28,2,10,23,Auditory,TR,0.8,0.8,1.372,0,Testing
Human,28,2,10,24,Auditory,TR,0.8,0.8,1.107,1,Testing
Human,28,2,10,25,Auditory,TR,0.8,0.8,1.317,0,Testing
Human,28,2,10,26,Auditory,TR,0.8,0.8,1.161,0,Testing
Human,28,2,10,27,Auditory,TR,0.8,0.8,1.142,1,Testing
Human,28,2,10,28,Auditory,TR,0.8,0.8,1.142,1,Testing
Human,28,2,10,29,Auditory,TR,0.8,0.8,1.399,0,Testing
Human,28,2,10,30,Auditory,TR,0.8,0.8,1.011,1,Testing
Human,28,2,10,31,Auditory,TR,0.8,0.8,0.88,1,Testing
Human,28,2,10,32,Auditory,TR,0.8,0.8,1.181,0,Testing
Human,28,2,11,1,Auditory,TR,0.8,0.8,1.054,1,Testing
Human,28,2,11,2,Auditory,TR,0.8,0.8,1.184,0,Testing
Human,28,2,11,3,Auditory,TR,0.8,0.8,0.985,0,Testing
Human,28,2,11,4,Auditory,TR,0.8,0.8,1.154,0,Testing
Human,28,2,11,5,Auditory,TR,0.8,0.8,1.269,0,Testing
Human,28,2,11,6,Auditory,TR,0.8,0.8,1.302,1,Testing
Human,28,2,11,7,Auditory,TR,0.8,0.8,0.976,1,Testing
Human,28,2,11,8,Auditory,TR,0.8,0.8,0.871,0,Testing
