Species,Subj_idx,Session,Block,Trial,Stim,Procedure,Duration_Set,Target_Duration,Response,Congruency,Practice
Human,21,1,5,32,Auditory,TR,0.8,0.8,1.645,0,Testing
Human,21,1,6,1,Auditory,TR,0.8,0.8,1.34,1,Testing
Human,21,1,6,2,Auditory,TR,0.8,0.8,1.277,1,Testing
Human,21,1,6,3,Auditory,TR,2.4,2.4,2.161,1,Testing
Human,21,1,6,4,Auditory,TR,2.4,2.4,2.919,0,Testing
Human,21,1,6,5,Auditory,TR,0.8,0.8,1.338,0,Testing
Human,21,1,6,6,Auditory,TR,2.4,2.4,2.357,0,Testing
Human,21,1,6,7,Auditory,TR,2.4,2.4,2.456,1,Testing
Human,21,1,6,8,Auditory,TR,2.4,2.4,2.675,0,Testing
Human,21,1,6,9,Auditory,TR,0.8,0.8,1.612,0,Testing
Human,21,1,6,10,Auditory,TR,2.4,2.4,2.213,1,Testing
Human,21,1,6,11,Auditory,TR,2.4,2.4,2.366,1,Testing
Human,21,1,6,12,Auditory,TR,0.8,0.8,1.156,1,Testing
Human,21,1,6,13,Auditory,TR,0.8,0.8,1.042,1,Testing
Human,21,1,6,14,Auditory,TR,0.8,0.8,1.183,0,Testing
Human,21,1,6,15,Auditory,TR,0.8,0.8,1.134,1,Testing
Human,21,1,6,16,Auditory,TR,0.8,0.8,1.35,0,Testing
Human,21,1,6,17,Auditory,TR,2.4,2.4,2.059,0,Testing
Human,21,1,6,18,Auditory,TR,2.4,2.4,3.004,0,Testing
Human,21,1,6,19,Auditory,TR,0.8,0.8,1.432,0,Testing
Human,21,1,6,20,Auditory,TR,2.4,2.4,2.26,1,Testing
Human,21,1,6,21,Auditory,TR,0.8,0.8,1.453,0,Testing
Human,21,1,6,22,Auditory,TR,0.8,0.8,1.094,1,Testing
Human,21,1,6,23,Auditory,TR,2.4,2.4,2.543,0,Testing
Human,21,1,6,24,Auditory,TR,0.8,0.8,1.031,1,Testing
Human,21,1,6,25,Auditory,TR,2.4,2.4,1.972,0,Testing
Human,21,1,6,26,Auditory,TR,2.4,2.4,2.477,1,Testing
Human,21,1,6,27,Auditory,TR,2.4,2.4,1.855,0,Testing
Human,21,1,6,28,Auditory,TR,0.8,0.8,1.304,1,Testing
Human,21,1,6,29,Auditory,TR,0.8,0.8,1.306,0,Testing
Human,21,1,6,30,Auditory,TR,2.4,2.4,2.286,1,Testing
Human,21,1,6,31,Auditory,TR,2.4,2.4,2.18,1,Testing
Human,21,1,6,32,Auditory,TR,0.8,0.8,1.334,0,Testing
Human,21,1,7,1,Auditory,TR,0.8,0.8,0.989,0,Testing
Human,21,1,7,2,Auditory,TR,0.8,0.8,1.024,1,Testing
Human,21,1,7,3,Auditory,TR,2.4,2.4,2.233,0,Testing
Human,21,1,7,4,Auditory,TR,2.4,2.4,2.486,1,Testing
Human,21,1,7,5,Auditory,TR,0.8,0.8,1.292,0,Testing
Human,21,1,7,6,Auditory,TR,2.4,2.4,2.004,0,Testing
Human,21,1,7,7,Auditory,TR,0.8,0.8,1.147,1,Testing
Human,21,1,7,8,Auditory,TR,2.4,2.4,2.117,1,Testing
Human,21,1,7,9,Auditory,TR,0.8,0.8,1.097,0,Testing
Human,21,1,7,10,Auditory,TR,0.8,0.8,1.002,1,Testing
Human,21,1,7,11,Auditory,TR,0.8,0.8,0.925,1,Testing
Human,21,1,7,12,Auditory,TR,0.8,0.8,1.07,0,Testing
Human,21,1,7,13,Auditory,TR,2.4,2.4,2.215,0,Testing
Human,21,1,7,14,Auditory,TR,0.8,0.8,1.119,1,Testing
Human,21,1,7,15,Auditory,TR,2.4,2.4,2.006,1,Testing
Human,21,1,7,16,Auditory,TR,0.8,0.8,0.955,1,Testing
Human,21,1,7,17,Auditory,TR,0.8,0.8,1.087,0,Testing
Human,21,1,7,18,Auditory,TR,2.4,2.4,1.944,1,Testing
Human,21,1,7,19,Auditory,TR,0.8,0.8,0.705,1,Testing
Human,21,1,7,20,Auditory,TR,0.8,0.8,1.138,0,Testing
Human,21,1,7,21,Auditory,TR,2.4,2.4,2.118,0,Testing
Human,21,1,7,22,Auditory,TR,2.4,2.4,2.21,1,Testing
Human,21,1,7,23,Auditory,TR,0.8,0.8,1.169,1,Testing
Human,21,1,7,24,Auditory,TR,0.8,0.8,1.2,0,Testing
Human,21,1,7,25,Auditory,TR,2.4,2.4,2.198,0,Testing
Human,21,1,7,26,Auditory,TR,2.4,2.4,2.259,1,Testing
Human,21,1,7,27,Auditory,TR,2.4,2.4,2.59,0,Testing
Human,21,1,7,28,Auditory,TR,2.4,2.4,3.295,1,Testing
Human,21,1,7,29,Auditory,TR,2.4,2.4,2.296,0,Testing
Human,21,1,7,30,Auditory,TR,0.8,0.8,0.886,0,Testing
Human,21,1,7,31,Auditory,TR,2.4,2.4,1.807,1,Testing
Human,21,1,7,32,Auditory,TR,2.4,2.4,2.005,0,Testing
Human,21,1,8,1,Auditory,TR,0.8,0.8,1.19,0,Testing
Human,21,1,8,2,Auditory,TR,0.8,0.8,0.833,1,Testing
Human,21,1,8,3,Auditory,TR,0.8,0.8,0.853,1,Testing
Human,21,1,8,4,Auditory,TR,0.8,0.8,1.084,0,Testing
Human,21,1,8,5,Auditory,TR,0.8,0.8,0.947,0,Testing
Human,21,1,8,6,Auditory,TR,0.8,0.8,1.197,1,Testing
Human,21,1,8,7,Auditory,TR,2.4,2.4,2.539,0,Testing
Human,21,1,8,8,Auditory,TR,2.4,2.4,2.123,1,Testing
Human,21,1,8,9,Auditory,TR,2.4,2.4,1.866,0,Testing
Human,21,1,8,10,Auditory,TR,0.8,0.8,1.07,0,Testing
Human,21,1,8,11,Auditory,TR,2.4,2.4,3.511,1,Testing
Human,21,1,8,12,Auditory,TR,0.8,0.8,1.577,0,Testing
Human,21,1,8,13,Auditory,TR,2.4,2.4,2.148,1,Testing
Human,21,1,8,14,Auditory,TR,2.4,2.4,2.416,0,Testing
Human,21,1,8,15,Auditory,TR,0.8,0.8,1.085,1,Testing
Human,21,1,8,16,Auditory,TR,2.4,2.4,2.294,1,Testing
Human,21,1,8,17,Auditory,TR,0.8,0.8,1.356,0,Testing
Human,21,1,8,18,Auditory,TR,2.4,2.4,2.066,0,Testing
Human,21,1,8,19,Auditory,TR,2.4,2.4,2.253,1,Testing
Human,21,1,8,20,Auditory,TR,2.4,2.4,2.423,0,Testing
Human,21,1,8,21,Auditory,TR,2.4,2.4,2.671,0,Testing
Human,21,1,8,22,Auditory,TR,2.4,2.4,2.588,0,Testing
Human,21,1,8,23,Auditory,TR,0.8,0.8,1.022,0,Testing
Human,21,1,8,24,Auditory,TR,0.8,0.8,1.016,1,Testing
Human,21,1,8,25,Auditory,TR,0.8,0.8,1.344,1,Testing
Human,21,1,8,26,Auditory,TR,0.8,0.8,0.72,1,Testing
Human,21,1,8,27,Auditory,TR,0.8,0.8,1.086,0,Testing
Human,21,1,8,28,Auditory,TR,0.8,0.8,1.605,1,Testing
Human,21,1,8,29,Auditory,TR,2.4,2.4,1.556,1,Testing
Human,21,1,8,30,Auditory,TR,2.4,2.4,2.313,1,Testing
Human,21,1,8,31,Auditory,TR,2.4,2.4,2.076,1,Testing
Human,21,1,8,32,Auditory,TR,2.4,2.4,2.384,0,Testing
Human,21,1,9,1,Auditory,TR,0.8,0.8,1.07,1,Testing
Human,21,1,9,2,Auditory,TR,2.4,2.4,2.803,0,Testing
Human,21,1,9,3,Auditory,TR,2.4,2.4,2.393,0,Testing
Human,21,1,9,4,Auditory,TR,0.8,0.8,1.172,1,Testing
Human,21,1,9,5,Auditory,TR,2.4,2.4,2.276,0,Testing
Human,21,1,9,6,Auditory,TR,0.8,0.8,0.945,1,Testing
Human,21,1,9,7,Auditory,TR,2.4,2.4,2.324,0,Testing
Human,21,1,9,8,Auditory,TR,2.4,2.4,2.442,1,Testing
Human,21,1,9,9,Auditory,TR,2.4,2.4,2.424,1,Testing
Human,21,1,9,10,Auditory,TR,0.8,0.8,1.106,0,Testing
Human,21,1,9,11,Auditory,TR,2.4,2.4,2.364,1,Testing
Human,21,1,9,12,Auditory,TR,0.8,0.8,1.242,1,Testing
Human,21,1,9,13,Auditory,TR,2.4,2.4,2.278,0,Testing
Human,21,1,9,14,Auditory,TR,2.4,2.4,2.358,1,Testing
Human,21,1,9,15,Auditory,TR,0.8,0.8,1.233,0,Testing
Human,21,1,9,16,Auditory,TR,0.8,0.8,1.101,1,Testing
Human,21,1,9,17,Auditory,TR,0.8,0.8,1.294,0,Testing
Human,21,1,9,18,Auditory,TR,2.4,2.4,2.102,0,Testing
Human,21,1,9,19,Auditory,TR,0.8,0.8,1.296,0,Testing
Human,21,1,9,20,Auditory,TR,0.8,0.8,1.127,0,Testing
Human,21,1,9,21,Auditory,TR,2.4,2.4,2.128,1,Testing
Human,21,1,9,22,Auditory,TR,0.8,0.8,1.015,0,Testing
Human,21,1,9,23,Auditory,TR,0.8,0.8,1.229,1,Testing
Human,21,1,9,24,Auditory,TR,0.8,0.8,0.768,1,Testing
Human,21,1,9,25,Auditory,TR,0.8,0.8,0.84,1,Testing
Human,21,1,9,26,Auditory,TR,2.4,2.4,2.037,1,Testing
Human,21,1,9,27,Auditory,TR,2.4,2.4,2.156,0,Testing
Human,21,1,9,28,Auditory,TR,2.4,2.4,1.959,0,Testing
Human,21,1,9,29,Auditory,TR,2.4,2.4,2.127,1,Testing
Human,21,1,9,30,Auditory,TR,2.4,2.4,2.142,1,Testing
Human,21,1,9,31,Auditory,TR,0.8,0.8,1.103,0,Testing
Human,21,1,9,32,Auditory,TR,0.8,0.8,0.976,0,Testing
Human,21,1,10,1,Auditory,TR,2.4,2.4,1.604,1,Testing
Human,21,1,10,2,Auditory,TR,2.4,2.4,2.658,0,Testing
Human,21,1,10,3,Auditory,TR,2.4,2.4,2.078,1,Testing
Human,21,1,10,4,Auditory,TR,0.8,0.8,0.922,0,Testing
Human,21,1,10,5,Auditory,TR,2.4,2.4,2.206,0,Testing
Human,21,1,10,6,Auditory,TR,0.8,0.8,1.148,0,Testing
Human,21,1,10,7,Auditory,TR,0.8,0.8,1.014,1,Testing
Human,21,1,10,8,Auditory,TR,2.4,2.4,2.023,1,Testing
Human,21,1,10,9,Auditory,TR,2.4,2.4,1.962,0,Testing
Human,21,1,10,10,Auditory,TR,0.8,0.8,1.062,1,Testing
Human,21,1,10,11,Auditory,TR,0.8,0.8,1.081,0,Testing
Human,21,1,10,12,Auditory,TR,2.4,2.4,1.999,0,Testing
Human,21,1,10,13,Auditory,TR,2.4,2.4,1.772,1,Testing
Human,21,1,10,14,Auditory,TR,0.8,0.8,0.948,1,Testing
Human,21,1,10,15,Auditory,TR,2.4,2.4,2.368,1,Testing
Human,21,1,10,16,Auditory,TR,0.8,0.8,1.109,0,Testing
Human,21,1,10,17,Auditory,TR,2.4,2.4,2.2,1,Testing
Human,21,1,10,18,Auditory,TR,0.8,0.8,0.871,0,Testing
Human,21,1,10,19,Auditory,TR,0.8,0.8,1.09,1,Testing
Human,21,1,10,20,Auditory,TR,2.4,2.4,2.379,1,Testing
Human,21,1,10,21,Auditory,TR,0.8,0.8,1.22,0,Testing
Human,21,1,10,22,Auditory,TR,2.4,2.4,1.718,0,Testing
Human,21,1,10,23,Auditory,TR,2.4,2.4,2.891,0,Testing
Human,21,1,10,24,Auditory,TR,0.8,0.8,1.386,0,Testing
Human,21,1,10,25,Auditory,TR,2.4,2.4,2.311,0,Testing
Human,21,1,10,26,Auditory,TR,0.8,0.8,1.049,1,Testing
Human,21,1,10,27,Auditory,TR,0.8,0.8,0.903,1,Testing
Human,21,1,10,28,Auditory,TR,2.4,2.4,2.354,0,Testing
Human,21,1,10,29,Auditory,TR,0.8,0.8,1.117,1,Testing
Human,21,1,10,30,Auditory,TR,2.4,2.4,2.194,1,Testing
Human,21,1,10,31,Auditory,TR,0.8,0.8,1.085,1,Testing
Human,21,1,10,32,Auditory,TR,0.8,0.8,1.067,0,Testing
Human,21,1,11,1,Auditory,TR,0.8,0.8,1.187,0,Testing
Human,21,1,11,2,Auditory,TR,0.8,0.8,0.868,1,Testing
Human,21,1,11,3,Auditory,TR,2.4,2.4,2.121,0,Testing
Human,21,1,11,4,Auditory,TR,2.4,2.4,2.246,0,Testing
Human,21,1,11,5,Auditory,TR,2.4,2.4,2.311,1,Testing
Human,21,1,11,6,Auditory,TR,2.4,2.4,2.529,1,Testing
Human,21,1,11,7,Auditory,TR,0.8,0.8,1.03,0,Testing
Human,21,1,11,8,Auditory,TR,2.4,2.4,2.275,1,Testing
Human,21,1,11,9,Auditory,TR,2.4,2.4,2.367,0,Testing
Human,21,1,11,10,Auditory,TR,2.4,2.4,2.142,1,Testing
Human,21,1,11,11,Auditory,TR,2.4,2.4,2.281,1,Testing
Human,21,1,11,12,Auditory,TR,0.8,0.8,1.119,1,Testing
Human,21,1,11,13,Auditory,TR,0.8,0.8,1.115,0,Testing
Human,21,1,11,14,Auditory,TR,0.8,0.8,0.942,1,Testing
Human,21,1,11,15,Auditory,TR,2.4,2.4,2.4,0,Testing
Human,21,1,11,16,Auditory,TR,0.8,0.8,0.997,0,Testing
Human,21,1,11,17,Auditory,TR,2.4,2.4,2.354,1,Testing
Human,21,1,11,18,Auditory,TR,0.8,0.8,1.102,0,Testing
Human,21,1,11,19,Auditory,TR,0.8,0.8,1.113,0,Testing
Human,21,1,11,20,Auditory,TR,0.8,0.8,0.795,1,Testing
Human,21,1,11,21,Auditory,TR,2.4,2.4,2.345,1,Testing
Human,21,1,11,22,Auditory,TR,2.4,2.4,2.202,1,Testing
Human,21,1,11,23,Auditory,TR,2.4,2.4,1.848,0,Testing
Human,21,1,11,24,Auditory,TR,0.8,0.8,1.016,0,Testing
Human,21,1,11,25,Auditory,TR,0.8,0.8,1.072,1,Testing
Human,21,1,11,26,Auditory,TR,2.4,2.4,2.859,0,Testing
Human,21,1,11,27,Auditory,TR,0.8,0.8,1.277,0,Testing
Human,21,1,11,28,Auditory,TR,0.8,0.8,1.096,1,Testing
Human,21,1,11,29,Auditory,TR,2.4,2.4,2.58,0,Testing
Human,21,1,11,30,Auditory,TR,0.8,0.8,1.044,1,Testing
Human,21,1,11,31,Auditory,TR,0.8,0.8,1.089,1,Testing
Human,21,1,11,32,Auditory,TR,2.4,2.4,2.745,0,Testing
Human,22,1,1,1,Auditory,TR,2.4,2.4,1.966,1,Training
Human,22,1,1,2,Auditory,TR,0.8,0.8,0.653,0,Training
Human,22,1,1,3,Auditory,TR,0.8,0.8,0.596,1,Training
Human,22,1,1,4,Auditory,TR,0.8,0.8,0.834,0,Training
Human,22,1,1,5,Auditory,TR,2.4,2.4,2.125,0,Training
Human,22,1,1,6,Auditory,TR,0.8,0.8,0.805,1,Training
Human,22,1,1,7,Auditory,TR,2.4,2.4,2.292,0,Training
Human,22,1,1,8,Auditory,TR,2.4,2.4,2.412,1,Training
Human,22,1,2,1,Auditory,TR,0.8,0.8,0.006,0,Testing
Human,22,1,2,2,Auditory,TR,0.8,0.8,1.189,1,Testing
Human,22,1,2,3,Auditory,TR,0.8,0.8,0.774,0,Testing
Human,22,1,2,4,Auditory,TR,2.4,2.4,2.248,1,Testing
Human,22,1,2,5,Auditory,TR,2.4,2.4,2.135,1,Testing
Human,22,1,2,6,Auditory,TR,2.4,2.4,1.934,0,Testing
Human,22,1,2,7,Auditory,TR,0.8,0.8,0.743,0,Testing
Human,22,1,2,8,Auditory,TR,2.4,2.4,1.872,0,Testing
Human,22,1,2,9,Auditory,TR,0.8,0.8,0.749,1,Testing
Human,22,1,2,10,Auditory,TR,0.8,0.8,1.479,0,Testing
Human,22,1,2,11,Auditory,TR,2.4,2.4,2.332,0,Testing
Human,22,1,2,12,Auditory,TR,0.8,0.8,0.988,0,Testing
Human,22,1,2,13,Auditory,TR,0.8,0.8,0.749,1,Testing
Human,22,1,2,14,Auditory,TR,2.4,2.4,2.786,1,Testing
Human,22,1,2,15,Auditory,TR,0.8,0.8,0.715,0,Testing
Human,22,1,2,16,Auditory,TR,2.4,2.4,2.265,0,Testing
Human,22,1,2,17,Auditory,TR,2.4,2.4,2.597,0,Testing
Human,22,1,2,18,Auditory,TR,2.4,2.4,1.489,1,Testing
Human,22,1,2,19,Auditory,TR,0.8,0.8,0.768,1,Testing
Human,22,1,2,20,Auditory,TR,0.8,0.8,0.815,1,Testing
Human,22,1,2,21,Auditory,TR,0.8,0.8,0.878,1,Testing
Human,22,1,2,22,Auditory,TR,2.4,2.4,2.332,0,Testing
Human,22,1,2,23,Auditory,TR,0.8,0.8,0.779,0,Testing
Human,22,1,2,24,Auditory,TR,0.8,0.8,0.853,1,Testing
Human,22,1,2,25,Auditory,TR,0.8,0.8,0.532,1,Testing
Human,22,1,2,26,Auditory,TR,2.4,2.4,2.205,1,Testing
Human,22,1,2,27,Auditory,TR,2.4,2.4,1.932,1,Testing
Human,22,1,2,28,Auditory,TR,2.4,2.4,2.75,1,Testing
Human,22,1,2,29,Auditory,TR,2.4,2.4,1.92,0,Testing
Human,22,1,2,30,Auditory,TR,2.4,2.4,2.117,1,Testing
Human,22,1,2,31,Auditory,TR,2.4,2.4,2.603,0,Testing
Human,22,1,2,32,Auditory,TR,0.8,0.8,0.816,0,Testing
Human,22,1,3,1,Auditory,TR,2.4,2.4,2.454,0,Testing
Human,22,1,3,2,Auditory,TR,2.4,2.4,1.519,0,Testing
Human,22,1,3,3,Auditory,TR,2.4,2.4,2.349,1,Testing
Human,22,1,3,4,Auditory,TR,2.4,2.4,2.489,1,Testing
Human,22,1,3,5,Auditory,TR,2.4,2.4,2.408,0,Testing
Human,22,1,3,6,Auditory,TR,0.8,0.8,0.64,1,Testing
Human,22,1,3,7,Auditory,TR,2.4,2.4,2.085,0,Testing
Human,22,1,3,8,Auditory,TR,0.8,0.8,0.811,1,Testing
Human,22,1,3,9,Auditory,TR,2.4,2.4,2.47,1,Testing
Human,22,1,3,10,Auditory,TR,2.4,2.4,2.559,1,Testing
Human,22,1,3,11,Auditory,TR,0.8,0.8,0.877,0,Testing
Human,22,1,3,12,Auditory,TR,0.8,0.8,0.792,1,Testing
Human,22,1,3,13,Auditory,TR,0.8,0.8,0.859,1,Testing
Human,22,1,3,14,Auditory,TR,0.8,0.8,0.893,1,Testing
Human,22,1,3,15,Auditory,TR,2.4,2.4,2.567,0,Testing
Human,22,1,3,16,Auditory,TR,0.8,0.8,0.7,1,Testing
Human,22,1,3,17,Auditory,TR,0.8,0.8,1.31,0,Testing
Human,22,1,3,18,Auditory,TR,0.8,0.8,0.919,0,Testing
Human,22,1,3,19,Auditory,TR,2.4,2.4,2.334,0,Testing
Human,22,1,3,20,Auditory,TR,0.8,0.8,0.589,1,Testing
Human,22,1,3,21,Auditory,TR,2.4,2.4,2.193,1,Testing
Human,22,1,3,22,Auditory,TR,2.4,2.4,2.286,1,Testing
Human,22,1,3,23,Auditory,TR,2.4,2.4,2.588,1,Testing
Human,22,1,3,24,Auditory,TR,0.8,0.8,0.824,0,Testing
Human,22,1,3,25,Auditory,TR,2.4,2.4,2.753,0,Testing
Human,22,1,3,26,Auditory,TR,0.8,0.8,0.828,1,Testing
Human,22,1,3,27,Auditory,TR,0.8,0.8,1.071,0,Testing
Human,22,1,3,28,Auditory,TR,2.4,2.4,3.059,0,Testing
Human,22,1,3,29,Auditory,TR,0.8,0.8,1.021,0,Testing
Human,22,1,3,30,Auditory,TR,2.4,2.4,2.638,1,Testing
Human,22,1,3,31,Auditory,TR,0.8,0.8,0.753,0,Testing
Human,22,1,3,32,Auditory,TR,0.8,0.8,1.013,0,Testing
Human,22,1,4,1,Auditory,TR,2.4,2.4,2.653,1,Testing
Human,22,1,4,2,Auditory,TR,0.8,0.8,0.901,1,Testing
Human,22,1,4,3,Auditory,TR,2.4,2.4,2.661,0,Testing
Human,22,1,4,4,Auditory,TR,0.8,0.8,0.758,0,Testing
Human,22,1,4,5,Auditory,TR,0.8,0.8,0.796,1,Testing
Human,22,1,4,6,Auditory,TR,2.4,2.4,2.784,1,Testing
Human,22,1,4,7,Auditory,TR,2.4,2.4,2.473,1,Testing
Human,22,1,4,8,Auditory,TR,2.4,2.4,2.415,1,Testing
Human,22,1,4,9,Auditory,TR,2.4,2.4,2.639,0,Testing
Human,22,1,4,10,Auditory,TR,2.4,2.4,8.108,0,Testing
Human,22,1,4,11,Auditory,TR,0.8,0.8,0.534,0,Testing
Human,22,1,4,12,Auditory,TR,0.8,0.8,0.734,1,Testing
Human,22,1,4,13,Auditory,TR,2.4,2.4,2.078,0,Testing
Human,22,1,4,14,Auditory,TR,0.8,0.8,0.795,1,Testing
Human,22,1,4,15,Auditory,TR,2.4,2.4,2.447,1,Testing
Human,22,1,4,16,Auditory,TR,2.4,2.4,2.575,1,Testing
Human,22,1,4,17,Auditory,TR,0.8,0.8,0.615,1,Testing
Human,22,1,4,18,Auditory,TR,0.8,0.8,0.839,0,Testing
Human,22,1,4,19,Auditory,TR,0.8,0.8,0.628,0,Testing
Human,22,1,4,20,Auditory,TR,2.4,2.4,1.992,0,Testing
Human,22,1,4,21,Auditory,TR,0.8,0.8,0.77,0,Testing
Human,22,1,4,22,Auditory,TR,0.8,0.8,0.843,0,Testing
Human,22,1,4,23,Auditory,TR,0.8,0.8,0.952,0,Testing
Human,22,1,4,24,Auditory,TR,0.8,0.8,0.978,1,Testing
Human,22,1,4,25,Auditory,TR,2.4,2.4,2.283,0,Testing
Human,22,1,4,26,Auditory,TR,0.8,0.8,0.737,1,Testing
Human,22,1,4,27,Auditory,TR,2.4,2.4,2.451,1,Testing
Human,22,1,4,28,Auditory,TR,0.8,0.8,0.897,0,Testing
Human,22,1,4,29,Auditory,TR,2.4,2.4,2.553,0,Testing
Human,22,1,4,30,Auditory,TR,0.8,0.8,0.981,1,Testing
Human,22,1,4,31,Auditory,TR,2.4,2.4,2.39,0,Testing
Human,22,1,4,32,Auditory,TR,2.4,2.4,3.466,1,Testing
Human,22,1,5,1,Auditory,TR,2.4,2.4,2.288,1,Testing
Human,22,1,5,2,Auditory,TR,0.8,0.8,0.815,1,Testing
Human,22,1,5,3,Auditory,TR,2.4,2.4,2.36,1,Testing
Human,22,1,5,4,Auditory,TR,0.8,0.8,1.047,0,Testing
Human,22,1,5,5,Auditory,TR,2.4,2.4,2.197,1,Testing
Human,22,1,5,6,Auditory,TR,2.4,2.4,2.962,1,Testing
Human,22,1,5,7,Auditory,TR,0.8,0.8,0.685,0,Testing
Human,22,1,5,8,Auditory,TR,2.4,2.4,2.175,0,Testing
Human,22,1,5,9,Auditory,TR,0.8,0.8,0.517,1,Testing
Human,22,1,5,10,Auditory,TR,2.4,2.4,2.741,1,Testing
Human,22,1,5,11,Auditory,TR,0.8,0.8,0.756,0,Testing
Human,22,1,5,12,Auditory,TR,0.8,0.8,1.008,1,Testing
Human,22,1,5,13,Auditory,TR,0.8,0.8,1.006,0,Testing
Human,22,1,5,14,Auditory,TR,0.8,0.8,0.924,1,Testing
Human,22,1,5,15,Auditory,TR,0.8,0.8,0.835,1,Testing
Human,22,1,5,16,Auditory,TR,2.4,2.4,2.689,0,Testing
Human,22,1,5,17,Auditory,TR,0.8,0.8,1.855,0,Testing
Human,22,1,5,18,Auditory,TR,2.4,2.4,2.214,1,Testing
Human,22,1,5,19,Auditory,TR,2.4,2.4,2.399,0,Testing
Human,22,1,5,20,Auditory,TR,2.4,2.4,2.365,0,Testing
Human,22,1,5,21,Auditory,TR,2.4,2.4,2.613,1,Testing
Human,22,1,5,22,Auditory,TR,0.8,0.8,0.772,1,Testing
Human,22,1,5,23,Auditory,TR,2.4,2.4,2.215,0,Testing
Human,22,1,5,24,Auditory,TR,2.4,2.4,2.535,0,Testing
Human,22,1,5,25,Auditory,TR,2.4,2.4,1.631,1,Testing
Human,22,1,5,26,Auditory,TR,2.4,2.4,2.484,0,Testing
Human,22,1,5,27,Auditory,TR,0.8,0.8,0.832,1,Testing
Human,22,1,5,28,Auditory,TR,0.8,0.8,1.028,0,Testing
Human,22,1,5,29,Auditory,TR,2.4,2.4,2.214,0,Testing
Human,22,1,5,30,Auditory,TR,0.8,0.8,0.798,0,Testing
Human,22,1,5,31,Auditory,TR,0.8,0.8,1.173,0,Testing
Human,22,1,5,32,Auditory,TR,0.8,0.8,0.917,1,Testing
Human,22,1,6,1,Auditory,TR,2.4,2.4,2.56,0,Testing
Human,22,1,6,2,Auditory,TR,0.8,0.8,0.694,0,Testing
Human,22,1,6,3,Auditory,TR,0.8,0.8,0.894,1,Testing
Human,22,1,6,4,Auditory,TR,2.4,2.4,2.43,1,Testing
Human,22,1,6,5,Auditory,TR,2.4,2.4,2.041,0,Testing
Human,22,1,6,6,Auditory,TR,0.8,0.8,0.934,1,Testing
Human,22,1,6,7,Auditory,TR,2.4,2.4,2.591,1,Testing
Human,22,1,6,8,Auditory,TR,2.4,2.4,2.395,1,Testing
Human,22,1,6,9,Auditory,TR,0.8,0.8,1.054,1,Testing
Human,22,1,6,10,Auditory,TR,2.4,2.4,2.383,1,Testing
Human,22,1,6,11,Auditory,TR,0.8,0.8,0.905,1,Testing
Human,22,1,6,12,Auditory,TR,2.4,2.4,2.196,0,Testing
Human,22,1,6,13,Auditory,TR,2.4,2.4,2.511,1,Testing
Human,22,1,6,14,Auditory,TR,2.4,2.4,1.923,0,Testing
Human,22,1,6,15,Auditory,TR,0.8,0.8,1.232,0,Testing
Human,22,1,6,16,Auditory,TR,0.8,0.8,1.221,0,Testing
Human,22,1,6,17,Auditory,TR,0.8,0.8,0.773,0,Testing
Human,22,1,6,18,Auditory,TR,0.8,0.8,0.806,1,Testing
Human,22,1,6,19,Auditory,TR,0.8,0.8,0.956,1,Testing
Human,22,1,6,20,Auditory,TR,0.8,0.8,0.848,0,Testing
Human,22,1,6,21,Auditory,TR,2.4,2.4,2.287,0,Testing
Human,22,1,6,22,Auditory,TR,0.8,0.8,0.862,1,Testing
Human,22,1,6,23,Auditory,TR,2.4,2.4,2.798,0,Testing
Human,22,1,6,24,Auditory,TR,0.8,0.8,0.907,0,Testing
Human,22,1,6,25,Auditory,TR,2.4,2.4,2.728,1,Testing
Human,22,1,6,26,Auditory,TR,2.4,2.4,2.6,1,Testing
Human,22,1,6,27,Auditory,TR,0.8,0.8,0.764,0,Testing
Human,22,1,6,28,Auditory,TR,2.4,2.4,2.608,0,Testing
Human,22,1,6,29,Auditory,TR,0.8,0.8,0.84,1,Testing
Human,22,1,6,30,Auditory,TR,0.8,0.8,0.918,0,Testing
Human,22,1,6,31,Auditory,TR,2.4,2.4,2.184,1,Testing
Human,22,1,6,32,Auditory,TR,2.4,2.4,2.466,0,Testing
Human,22,1,7,1,Auditory,TR,0.8,0.8,1.537,0,Testing
Human,22,1,7,2,Auditory,TR,2.4,2.4,2.194,1,Testing
Human,22,1,7,3,Auditory,TR,0.8,0.8,1.147,0,Testing
Human,22,1,7,4,Auditory,TR,2.4,2.4,2.526,1,Testing
Human,22,1,7,5,Auditory,TR,0.8,0.8,1.167,1,Testing
Human,22,1,7,6,Auditory,TR,2.4,2.4,2.453,1,Testing
Human,22,1,7,7,Auditory,TR,2.4,2.4,2.31,0,Testing
Human,22,1,7,8,Auditory,TR,0.8,0.8,0.865,1,Testing
Human,22,1,7,9,Auditory,TR,0.8,0.8,0.825,0,Testing
Human,22,1,7,10,Auditory,TR,2.4,2.4,2.254,1,Testing
Human,22,1,7,11,Auditory,TR,2.4,2.4,2.309,0,Testing
Human,22,1,7,12,Auditory,TR,0.8,0.8,0.977,0,Testing
Human,22,1,7,13,Auditory,TR,0.8,0.8,0.76,1,Testing
Human,22,1,7,14,Auditory,TR,2.4,2.4,2.462,0,Testing
Human,22,1,7,15,Auditory,TR,0.8,0.8,0.8,1,Testing
Human,22,1,7,16,Auditory,TR,2.4,2.4,2.535,1,Testing
